gid;ligne;code_trace;code_ligne;type_trace;nom_trace;sens;origine;destination;nom_origine;nom_destination;famille_transport;couleur;couleur_hex;date_debut;date_fin;code_type_ligne;nom_type_ligne;pmr;code_tri_ligne;nom_version;last_update;last_update_fme
1433;JD646;646103 BESSENAY BOURG > L'ARBRESLE COLLEGE;4231;;646103 BESSENAY BOURG > L'ARBRESLE COLLEGE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.243693+02:00
1440;JD648;648102 SAINT GERMAIN NUELLES - PLACE DE L'EGLISE > L'ARBRESLE - COLLEGE 4 VENTS;4233;;648102 SAINT GERMAIN NUELLES - PLACE DE L'EGLISE > L'ARBRESLE - COLLEGE 4 VENTS;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.243768+02:00
1453;JD663;663102 VAUGNERAY COLLEGE SAINT-SEBASTIEN > POLLIONNAY LA POIZATIERE BLANCHISSERIE;4238;;663102 VAUGNERAY COLLEGE SAINT-SEBASTIEN > POLLIONNAY LA POIZATIERE BLANCHISSERIE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.243906+02:00
1443;JD649;649101 SAVIGNY - PLACE DES ROSIERS > L'ARBRESLE - GARE SNCF;4234;;649101 SAVIGNY - PLACE DES ROSIERS > L'ARBRESLE - GARE SNCF;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.243800+02:00
1451;JD662;662101 POLLIONNAY VALENCY > VAUGNERAY COLLEGE SAINT-SEBASTIEN;4237;;662101 POLLIONNAY VALENCY > VAUGNERAY COLLEGE SAINT-SEBASTIEN;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.243885+02:00
1452;JD663;663101 POLLIONNAY LE VIVAREY > VAUGNERAY COLLEGE SAINT-SEBASTIEN;4238;;663101 POLLIONNAY LE VIVAREY > VAUGNERAY COLLEGE SAINT-SEBASTIEN;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.243896+02:00
1469;JD694;694101 BRUSSIEU - L'ARBRESLE;4247;;694101 BRUSSIEU - L'ARBRESLE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244076+02:00
1470;JD694;694201 L'ARBRESLE - BRUSSIEU;4247;;694201 L'ARBRESLE - BRUSSIEU;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244087+02:00
1475;JD772;772104 VAUGNERAY CENTRE > BRINDAS COLLEGE CHARPAK;4250;;772104 VAUGNERAY CENTRE > BRINDAS COLLEGE CHARPAK;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244140+02:00
1477;JD598;598101 VILLECHENEVE - BOURG > PANISSIERES - COLLEGE LES MONTAGNES DU MATIN;4253;;598101 VILLECHENEVE - BOURG > PANISSIERES - COLLEGE LES MONTAGNES DU MATIN;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244162+02:00
1478;JD598;598201 PANISSIERES - COLLEGE LES MONTAGNES DU MATIN > VILLECHENEVE - BOURG;4253;;598201 PANISSIERES - COLLEGE LES MONTAGNES DU MATIN > VILLECHENEVE - BOURG;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244173+02:00
1484;JD304;304001 AZOLETTE-DEUX GROSNES;5013;;304001 AZOLETTE-DEUX GROSNES;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244237+02:00
1480;JD482;Itinéraire JD 482;5135;;Itinéraire JD 482;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244194+02:00
1491;JD320;322103 JULLIE BOURG  > BELLEVILLE LYCEE AIGUERANDE;5115;;322103 JULLIE BOURG  > BELLEVILLE LYCEE AIGUERANDE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244311+02:00
1487;JD312;312001 CHENAS-VILLIE MORGON;5018;;312001 CHENAS-VILLIE MORGON;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244269+02:00
1490;JD317;317001 SAINT-JEAN D'ARDIERES-VILLIE MORGON;5021;;317001 SAINT-JEAN D'ARDIERES-VILLIE MORGON;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244300+02:00
1494;JD324;324001 BELLEVILLE LYCEE-ST-JEAN D'ARDIERES;5061;;324001 BELLEVILLE LYCEE-ST-JEAN D'ARDIERES;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244343+02:00
1495;JD324;324002 ST-JEAN D'ARDIERES>BELLEVILLE COLLEGE;5061;;324002 ST-JEAN D'ARDIERES>BELLEVILLE COLLEGE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244354+02:00
1496;JD325;325001 BELLEVILLE ST-JEAN D'ARDIERES BOURG> BELLEVILLE ST-JEAN D'ARDIERES LYCEE;5062;;325001 BELLEVILLE ST-JEAN D'ARDIERES BOURG> BELLEVILLE ST-JEAN D'ARDIERES LYCEE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244365+02:00
1497;JD325;325002 ST-JEAN D'ARDIERES LYCEE>BELLEVILLE PARKING LORON;5062;;325002 ST-JEAN D'ARDIERES LYCEE>BELLEVILLE PARKING LORON;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244375+02:00
1505;JD338;338201 CERCIE-BELLEVILLE;5049;;338201 CERCIE-BELLEVILLE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244461+02:00
1509;JD367;313001 LES ARDILLATS -BEAUJEU;5019;;313001 LES ARDILLATS -BEAUJEU;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244504+02:00
1510;JD371;371001 BELLEVILLE-CHARENTAY;5058;;371001 BELLEVILLE-CHARENTAY;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244515+02:00
1664;JD849;849205 ECULLY >> LOZANNE (Via Charnay);5137;;849205 ECULLY >> LOZANNE (Via Charnay);;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.246199+02:00
1511;JD372;372001 BELLEVILLE-VILLIE MORGON;5059;;372001 BELLEVILLE-VILLIE MORGON;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244526+02:00
1512;JD373;373001 MARCHAMPT>QUINCIE EN BEAUJOLAIS;5034;;373001 MARCHAMPT>QUINCIE EN BEAUJOLAIS;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244536+02:00
1513;JD373;373002 QUINCIE EN BEAUJOLAIS>MARCHAMPT;5034;;373002 QUINCIE EN BEAUJOLAIS>MARCHAMPT;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.244547+02:00
